PropertyID,PropertyType,TenureType,GFASqm,Region,AgeOfPropertyYears,MRTProximity,TenantMix,BuildingGrade,GreenMarkCertified,FloorToCeilingHeightM,ExistingLeaseTermRemainingYears,OccupancyRatePct,MonthlyRentPerSqmSGD,NOI_SGD,CapRatePct,ValuationSGD,PricePerSqmSGD,ValuationMethodology,ValuationDate
SG-COM-9DJBPX,Retail/Shop,99-year Leasehold,50.0,Rest of Central Region,14,400m-800m,Convenience/neighbourhood retail,Basic,True,3.5,5,96.2,76.84,35481.64,4.94,718252.0,14365.04,Income Capitalization Approach,2025-01-21T00:41:13.513364+08:00
SG-COM-EAEQSX,Industrial/Warehouse,Freehold,5833.1,Outside Central Region,20,>800m,Logistics/warehousing,Basic,True,7.3,5,85.5,10.59,507028.92,6.54,7752736.0,1329.09,Comparable Sales Approach (cross-checked with Income Capitalization),2025-08-05T02:34:13.513364+08:00
SG-COM-8NVFMI,Retail/Shop,99-year Leasehold,243.1,Core Central Region,20,400m-800m,F&B anchor,Standard,True,4.3,6,81.5,181.06,344378.73,4.1,8399481.0,34551.55,Income Capitalization Approach,2026-03-27T07:21:16.513364+08:00
SG-COM-GFBKBM,Retail/Shop,99-year Leasehold,209.9,Core Central Region,15,Within 400m,F&B anchor,Basic,False,3.3,5,82.8,148.54,247832.03,3.72,6662151.0,31739.64,Income Capitalization Approach,2026-02-20T22:22:30.513364+08:00
SG-COM-CO3ICI,Office,999-year Leasehold,2032.8,Outside Central Region,22,400m-800m,Single major tenant (MNC),Grade B,True,3.1,2,89.2,35.37,615695.24,5.06,12167890.0,5985.78,Income Capitalization Approach,2025-10-19T23:02:40.513364+08:00
SG-COM-PXWA7P,Industrial/Warehouse,99-year Leasehold,5213.3,Rest of Central Region,39,>800m,Data centre/specialized use,Standard,True,13.0,2,81.9,16.68,683697.35,6.16,11098983.0,2128.97,Comparable Sales Approach (cross-checked with Income Capitalization),2025-06-22T10:33:00.513364+08:00
SG-COM-L7G19L,Office,99-year Leasehold,1073.3,Outside Central Region,18,400m-800m,Multi-tenanted corporates,Grade C,False,2.9,4,76.7,38.71,305922.13,4.83,6333792.0,5901.23,Income Capitalization Approach,2026-07-17T07:45:26.513364+08:00
SG-COM-PT39UZ,Office,99-year Leasehold,6462.2,Outside Central Region,32,>800m,Multi-tenanted corporates,Grade B,False,2.9,4,83.8,30.05,1562212.55,4.54,34409968.0,5324.81,Income Capitalization Approach,2025-01-04T11:48:19.513364+08:00
SG-COM-4V2UT6,Industrial/Warehouse,99-year Leasehold,8340.3,Rest of Central Region,9,>800m,Data centre/specialized use,Standard,False,8.1,1,76.8,19.96,1227367.62,6.51,18853573.0,2260.54,Comparable Sales Approach (cross-checked with Income Capitalization),2026-08-07T22:09:51.513364+08:00
SG-COM-NH0UUM,Industrial/Warehouse,99-year Leasehold,1259.2,Outside Central Region,5,400m-800m,Logistics/warehousing,Standard,True,9.1,1,84.2,15.68,159596.77,6.56,2432878.0,1932.08,Comparable Sales Approach (cross-checked with Income Capitalization),2025-03-31T18:10:41.513364+08:00
SG-COM-ZQXB72,Retail/Shop,Freehold,100.1,Outside Central Region,16,Within 400m,Fashion & lifestyle mix,Basic,True,3.5,1,77.7,52.25,39013.29,5.35,729220.0,7284.92,Income Capitalization Approach,2024-10-15T03:10:40.513364+08:00
SG-COM-RG9UQ7,Office,99-year Leasehold,736.9,Outside Central Region,26,Within 400m,Multi-tenanted corporates,Grade B,False,3.0,3,66.1,27.91,130509.19,4.95,2636549.0,3577.89,Income Capitalization Approach,2026-07-18T13:01:14.513364+08:00
SG-COM-6JYLBO,Office,60-year Leasehold,803.5,Core Central Region,21,400m-800m,SME mixed tenants,Grade B,False,3.6,4,90.2,96.79,673432.61,3.21,20979209.0,26109.78,Income Capitalization Approach,2025-11-15T17:32:38.513364+08:00
SG-COM-ITPIQ0,Retail/Shop,99-year Leasehold,154.3,Rest of Central Region,10,400m-800m,Convenience/neighbourhood retail,Standard,True,3.3,10,86.2,106.95,136560.54,4.69,2911739.0,18870.64,Income Capitalization Approach,2026-04-28T01:41:12.513364+08:00
SG-COM-WWEDWS,Industrial/Warehouse,99-year Leasehold,500.0,Outside Central Region,52,400m-800m,Data centre/specialized use,Standard,False,8.9,3,88.9,14.54,62045.09,6.79,913772.0,1827.54,Comparable Sales Approach (cross-checked with Income Capitalization),2026-06-16T17:08:50.513364+08:00
SG-COM-WMDMX9,Retail/Shop,99-year Leasehold,196.9,Rest of Central Region,17,400m-800m,Convenience/neighbourhood retail,Standard,False,3.1,3,59.4,145.63,163513.74,4.32,3785040.0,19223.16,Income Capitalization Approach,2026-08-05T07:33:59.513364+08:00
SG-COM-UONAHM,Office,99-year Leasehold,829.8,Rest of Central Region,9,Within 400m,Multi-tenanted corporates,Grade B,True,3.3,9,94.5,50.28,378505.1,4.37,8661444.0,10437.99,Income Capitalization Approach,2025-12-05T21:28:09.513364+08:00
SG-COM-WVLTIC,Office,Freehold,1125.8,Core Central Region,3,>800m,SME mixed tenants,Grade A,True,3.0,6,89.3,125.49,1211136.4,3.1,39068916.0,34703.25,Income Capitalization Approach,2026-03-16T02:49:59.513364+08:00
SG-COM-KGT1GA,Retail/Shop,Freehold,354.9,Outside Central Region,20,400m-800m,F&B anchor,Standard,True,3.2,6,84.9,47.1,136240.37,5.4,2522970.0,7108.96,Income Capitalization Approach,2024-10-28T03:39:39.513364+08:00
SG-COM-BIF9IX,Industrial/Warehouse,99-year Leasehold,18885.9,Outside Central Region,14,400m-800m,Data centre/specialized use,Prime,True,13.1,10,95.9,16.24,2823667.47,7.31,38627462.0,2045.31,Comparable Sales Approach (cross-checked with Income Capitalization),2025-05-17T19:39:38.513364+08:00
SG-COM-ZIFG5O,Office,99-year Leasehold,2857.2,Outside Central Region,13,400m-800m,SME mixed tenants,Grade B,True,3.1,1,98.2,28.34,763349.12,4.88,15642400.0,5474.73,Income Capitalization Approach,2025-05-21T04:05:26.513364+08:00
SG-COM-AXPGF0,Office,60-year Leasehold,899.7,Outside Central Region,14,Within 400m,SME mixed tenants,Grade C,True,2.6,5,89.3,36.0,277666.13,5.02,5531198.0,6147.82,Income Capitalization Approach,2026-02-09T10:43:09.513364+08:00
SG-COM-LB1G9V,Office,99-year Leasehold,938.3,Rest of Central Region,10,>800m,Multi-tenanted corporates,Grade B,True,3.3,3,96.1,62.32,539465.63,3.89,13868011.0,14779.93,Income Capitalization Approach,2025-11-08T07:49:12.513364+08:00
SG-COM-TZHYGJ,Office,99-year Leasehold,1847.0,Outside Central Region,20,>800m,SME mixed tenants,Grade C,False,2.9,1,86.9,28.62,440988.77,5.12,8613062.0,4663.27,Income Capitalization Approach,2025-01-26T15:55:55.513364+08:00
SG-COM-UN6BDA,Retail/Shop,99-year Leasehold,100.0,Core Central Region,8,400m-800m,Convenience/neighbourhood retail,Standard,False,2.9,10,95.7,225.36,207042.74,3.79,5462869.0,54628.69,Income Capitalization Approach,2025-09-02T20:19:49.513364+08:00
SG-COM-6O5T43,Office,999-year Leasehold,571.5,Core Central Region,15,Within 400m,Multi-tenanted corporates,Grade B,True,2.7,8,73.9,84.81,343857.87,3.63,9472669.0,16575.1,Income Capitalization Approach,2024-12-22T16:58:59.513364+08:00
SG-COM-D8SVI3,Retail/Shop,99-year Leasehold,138.6,Core Central Region,19,Within 400m,Convenience/neighbourhood retail,Standard,True,3.6,8,93.2,260.59,323152.95,3.77,8571696.0,61844.85,Income Capitalization Approach,2025-02-09T00:44:30.513364+08:00
SG-COM-CEI33J,Industrial/Warehouse,Freehold,1573.0,Outside Central Region,0,400m-800m,Logistics/warehousing,Basic,True,8.8,5,99.0,16.91,252800.98,6.9,3663782.0,2329.17,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-23T08:12:43.513364+08:00
SG-COM-TOTAPQ,Business Park/Mixed-Use,99-year Leasehold,8124.4,Core Central Region,4,>800m,Mixed office-industrial,Standard,True,5.9,1,99.8,81.12,6314238.96,4.48,140942834.0,17348.09,Income Capitalization Approach,2024-09-28T19:50:47.513364+08:00
SG-COM-AXNJ23,Business Park/Mixed-Use,99-year Leasehold,1886.7,Rest of Central Region,6,400m-800m,Corporate campus (single user),Basic,True,6.4,6,72.2,51.67,675693.5,5.46,12375339.0,6559.25,Income Capitalization Approach,2025-05-05T06:34:23.513364+08:00
SG-COM-J7AUZI,Office,Freehold,2362.9,Rest of Central Region,14,>800m,SME mixed tenants,Grade C,True,2.6,1,67.2,57.79,880924.2,3.82,23060843.0,9759.55,Income Capitalization Approach,2025-08-17T02:55:29.513364+08:00
SG-COM-NZNKXF,Office,99-year Leasehold,953.2,Rest of Central Region,28,Within 400m,Single major tenant (MNC),Grade C,False,3.8,3,97.4,55.58,495373.5,4.42,11207545.0,11757.81,Income Capitalization Approach,2025-01-01T08:58:58.513364+08:00
SG-COM-UKLP0I,Office,99-year Leasehold,594.4,Rest of Central Region,15,400m-800m,Multi-tenanted corporates,Grade A,True,2.8,7,95.8,65.97,360630.15,4.47,8067789.0,13573.0,Income Capitalization Approach,2026-05-08T19:55:00.513364+08:00
SG-COM-YM6OP1,Industrial/Warehouse,99-year Leasehold,2589.0,Rest of Central Region,10,400m-800m,Data centre/specialized use,Basic,False,10.7,3,79.6,14.92,295178.81,6.17,4784097.0,1847.86,Comparable Sales Approach (cross-checked with Income Capitalization),2025-05-17T08:39:16.513364+08:00
SG-COM-B4L3NG,Office,999-year Leasehold,255.9,Rest of Central Region,2,400m-800m,Single major tenant (MNC),Grade B,True,3.4,2,91.1,57.91,129602.52,4.05,3200062.0,12505.13,Income Capitalization Approach,2024-10-22T23:37:52.513364+08:00
SG-COM-D3AXVI,Retail/Shop,60-year Leasehold,378.9,Rest of Central Region,0,Within 400m,Fashion & lifestyle mix,Standard,True,3.6,1,90.2,127.02,416748.92,4.56,9139231.0,24120.43,Income Capitalization Approach,2026-02-14T08:15:58.513364+08:00
SG-COM-1N2M2P,Office,99-year Leasehold,496.8,Outside Central Region,23,>800m,Single major tenant (MNC),Grade C,False,3.1,4,84.0,24.3,97350.54,4.65,2093560.0,4214.09,Income Capitalization Approach,2025-12-06T07:08:24.513364+08:00
SG-COM-Q4DOBB,Office,99-year Leasehold,1112.1,Outside Central Region,16,>800m,SME mixed tenants,Grade B,False,3.5,5,75.3,35.94,288927.0,4.61,6267397.0,5635.64,Income Capitalization Approach,2025-12-28T04:02:55.513364+08:00
SG-COM-E0229U,Industrial/Warehouse,99-year Leasehold,7913.7,Outside Central Region,15,400m-800m,Data centre/specialized use,Standard,False,10.7,8,64.6,16.09,789658.61,7.4,10671062.0,1348.43,Comparable Sales Approach (cross-checked with Income Capitalization),2026-04-29T18:22:45.513364+08:00
SG-COM-HRT1RA,Industrial/Warehouse,99-year Leasehold,2022.0,Rest of Central Region,30,400m-800m,Light manufacturing,Standard,False,6.7,10,82.8,22.91,368220.37,6.23,5910439.0,2923.07,Comparable Sales Approach (cross-checked with Income Capitalization),2026-06-15T14:21:42.513364+08:00
SG-COM-4VD8Q2,Retail/Shop,99-year Leasehold,444.5,Core Central Region,29,Within 400m,Fashion & lifestyle mix,Basic,False,2.9,1,71.7,230.03,703795.74,3.7,19021506.0,42793.04,Income Capitalization Approach,2025-12-19T22:01:20.513364+08:00
SG-COM-0J677H,Business Park/Mixed-Use,99-year Leasehold,1248.2,Rest of Central Region,5,Within 400m,Corporate campus (single user),Standard,True,4.1,4,99.2,47.41,563555.95,5.22,10796091.0,8649.33,Income Capitalization Approach,2025-01-20T00:33:11.513364+08:00
SG-COM-ETIWYB,Office,99-year Leasehold,1232.6,Outside Central Region,12,400m-800m,SME mixed tenants,Grade B,True,2.6,6,94.3,31.15,347586.69,5.17,6723147.0,5454.44,Income Capitalization Approach,2024-12-11T11:24:31.513364+08:00
SG-COM-1EUTAG,Office,999-year Leasehold,1037.1,Core Central Region,5,Within 400m,Multi-tenanted corporates,Grade A,False,3.5,8,90.8,83.81,757658.6,3.28,23099348.0,22273.02,Income Capitalization Approach,2026-05-29T07:09:42.513364+08:00
SG-COM-TPRZYW,Retail/Shop,60-year Leasehold,2000.0,Core Central Region,4,Within 400m,Convenience/neighbourhood retail,Prime,True,4.0,4,99.6,207.84,3974565.89,3.73,106556726.0,53278.36,Income Capitalization Approach,2026-05-06T18:47:39.513364+08:00
SG-COM-05H7Q7,Industrial/Warehouse,60-year Leasehold,863.4,Outside Central Region,20,400m-800m,Logistics/warehousing,Basic,True,12.2,8,92.1,14.34,109469.23,7.02,1559391.0,1806.1,Comparable Sales Approach (cross-checked with Income Capitalization),2025-02-12T15:57:35.513364+08:00
SG-COM-WOBEWY,Retail/Shop,60-year Leasehold,285.8,Outside Central Region,0,>800m,Fashion & lifestyle mix,Standard,True,3.1,10,93.3,54.27,138923.25,5.58,2489664.0,8711.21,Income Capitalization Approach,2026-01-10T03:24:57.513364+08:00
SG-COM-E7L11Z,Office,99-year Leasehold,353.6,Core Central Region,25,>800m,SME mixed tenants,Grade B,True,3.6,2,91.6,92.95,289020.31,3.64,7940118.0,22455.08,Income Capitalization Approach,2025-02-14T22:37:07.513364+08:00
SG-COM-62FOUS,Business Park/Mixed-Use,60-year Leasehold,8080.6,Outside Central Region,8,400m-800m,Tech/R&D tenants,Basic,False,3.0,3,77.5,26.3,1581147.16,5.51,28695956.0,3551.22,Income Capitalization Approach,2024-12-19T09:06:52.513364+08:00
SG-COM-SH8Y2M,Office,99-year Leasehold,1107.0,Rest of Central Region,29,Within 400m,Multi-tenanted corporates,Grade B,True,2.6,9,76.3,66.54,539543.16,3.81,14161238.0,12792.45,Income Capitalization Approach,2025-04-16T01:43:45.513364+08:00
SG-COM-XJVJ7S,Retail/Shop,999-year Leasehold,414.6,Rest of Central Region,11,>800m,F&B anchor,Basic,True,3.5,1,85.4,135.07,459110.58,4.38,10481977.0,25282.14,Income Capitalization Approach,2026-04-24T03:18:29.513364+08:00
SG-COM-RTI3K6,Retail/Shop,99-year Leasehold,208.8,Rest of Central Region,19,400m-800m,Convenience/neighbourhood retail,Standard,True,4.0,9,82.1,91.37,150365.61,4.29,3505026.0,16786.52,Income Capitalization Approach,2024-09-17T06:51:45.513364+08:00
SG-COM-4LTLEK,Business Park/Mixed-Use,60-year Leasehold,11437.5,Outside Central Region,11,>800m,Tech/R&D tenants,Standard,False,3.0,9,92.5,36.94,3751811.1,6.08,61707419.0,5395.18,Income Capitalization Approach,2026-07-30T01:54:53.513364+08:00
SG-COM-5K70QW,Industrial/Warehouse,Freehold,20000.0,Rest of Central Region,3,400m-800m,Logistics/warehousing,Basic,True,9.3,10,71.5,15.84,2174515.2,6.59,32997196.0,1649.86,Comparable Sales Approach (cross-checked with Income Capitalization),2025-06-26T09:15:27.513364+08:00
SG-COM-5C2U94,Business Park/Mixed-Use,99-year Leasehold,2240.8,Outside Central Region,14,>800m,Tech/R&D tenants,Prime,False,5.8,2,92.5,30.64,609684.03,6.02,10127642.0,4519.65,Income Capitalization Approach,2026-07-24T18:28:53.513364+08:00
SG-COM-6CQ6JJ,Office,99-year Leasehold,331.0,Core Central Region,8,>800m,SME mixed tenants,Grade A,True,3.3,3,75.7,84.69,203716.98,3.6,5658805.0,17096.09,Income Capitalization Approach,2025-10-02T23:56:19.513364+08:00
SG-COM-YLVOQF,Retail/Shop,Freehold,767.1,Outside Central Region,13,>800m,F&B anchor,Basic,True,4.3,1,66.1,32.5,158200.57,5.39,2935076.0,3826.2,Income Capitalization Approach,2024-12-23T22:28:44.513364+08:00
SG-COM-4DGIJA,Industrial/Warehouse,99-year Leasehold,1565.7,Outside Central Region,0,>800m,Logistics/warehousing,Prime,True,9.0,2,97.6,20.24,296920.45,6.61,4491989.0,2869.0,Comparable Sales Approach (cross-checked with Income Capitalization),2025-07-23T08:08:46.513364+08:00
SG-COM-8UREWD,Retail/Shop,99-year Leasehold,118.5,Outside Central Region,24,>800m,Fashion & lifestyle mix,Basic,True,2.7,8,91.2,71.46,74139.12,5.38,1378051.0,11629.12,Income Capitalization Approach,2026-06-20T12:49:24.513364+08:00
SG-COM-JU9VRX,Retail/Shop,99-year Leasehold,236.7,Outside Central Region,14,400m-800m,F&B anchor,Standard,False,4.0,2,87.8,31.54,62925.36,5.21,1207780.0,5102.58,Income Capitalization Approach,2026-03-08T10:27:31.513364+08:00
SG-COM-0SM5KE,Business Park/Mixed-Use,99-year Leasehold,3520.6,Outside Central Region,13,400m-800m,Corporate campus (single user),Standard,True,3.3,8,89.9,28.63,869899.25,5.52,15759044.0,4476.24,Income Capitalization Approach,2025-06-17T08:00:47.513364+08:00
SG-COM-K2COB6,Office,99-year Leasehold,427.1,Outside Central Region,17,400m-800m,Multi-tenanted corporates,Grade B,False,2.6,9,84.9,37.61,130921.76,4.93,2655614.0,6217.78,Income Capitalization Approach,2024-11-15T22:05:11.513364+08:00
SG-COM-LIY8B5,Retail/Shop,Freehold,305.3,Rest of Central Region,14,400m-800m,F&B anchor,Basic,True,3.6,6,92.4,109.79,297325.94,4.24,7012404.0,22968.9,Income Capitalization Approach,2026-03-31T08:28:31.513364+08:00
SG-COM-OGCPII,Industrial/Warehouse,999-year Leasehold,17213.2,Outside Central Region,26,Within 400m,Data centre/specialized use,Standard,False,9.7,5,90.0,12.19,1812921.77,6.93,26160487.0,1519.79,Comparable Sales Approach (cross-checked with Income Capitalization),2026-01-31T11:17:01.513364+08:00
SG-COM-GF2N2T,Business Park/Mixed-Use,99-year Leasehold,3479.1,Rest of Central Region,1,>800m,Corporate campus (single user),Prime,True,4.1,3,68.0,59.41,1349294.06,5.26,25651978.0,7373.16,Income Capitalization Approach,2025-03-22T13:27:00.513364+08:00
SG-COM-CODL3L,Business Park/Mixed-Use,Freehold,5553.3,Rest of Central Region,4,>800m,Mixed office-industrial,Basic,True,5.7,6,95.4,41.74,2122868.97,5.14,41300953.0,7437.19,Income Capitalization Approach,2025-06-01T02:45:29.513364+08:00
SG-COM-IFEI6T,Industrial/Warehouse,Freehold,3928.5,Rest of Central Region,21,400m-800m,Logistics/warehousing,Standard,False,13.3,9,93.4,16.29,573807.14,6.51,8814242.0,2243.67,Comparable Sales Approach (cross-checked with Income Capitalization),2025-01-27T10:55:15.513364+08:00
SG-COM-2FV310,Office,99-year Leasehold,3556.7,Rest of Central Region,18,400m-800m,Single major tenant (MNC),Grade C,True,2.9,2,91.9,50.51,1584934.61,4.44,35696725.0,10036.47,Income Capitalization Approach,2024-09-29T20:12:21.513364+08:00
SG-COM-19NLDG,Business Park/Mixed-Use,60-year Leasehold,1363.9,Rest of Central Region,6,400m-800m,Tech/R&D tenants,Basic,True,4.8,10,68.0,52.13,464141.5,5.06,9172757.0,6725.39,Income Capitalization Approach,2024-10-31T02:16:51.513364+08:00
SG-COM-OC1ML7,Retail/Shop,99-year Leasehold,369.2,Rest of Central Region,15,400m-800m,Fashion & lifestyle mix,Standard,True,3.8,5,86.3,89.78,274614.41,4.64,5918414.0,16030.37,Income Capitalization Approach,2025-10-27T06:06:44.513364+08:00
SG-COM-CVV8O6,Industrial/Warehouse,99-year Leasehold,7451.0,Rest of Central Region,34,400m-800m,Light manufacturing,Standard,False,9.0,7,93.5,17.59,1176422.3,6.08,19349051.0,2596.84,Comparable Sales Approach (cross-checked with Income Capitalization),2026-03-10T12:00:36.513364+08:00
SG-COM-YNTPVK,Retail/Shop,Freehold,528.1,Outside Central Region,34,>800m,Fashion & lifestyle mix,Basic,False,3.2,2,88.8,64.11,288619.81,5.33,5415006.0,10253.75,Income Capitalization Approach,2026-06-24T22:14:31.513364+08:00
SG-COM-L09ULC,Industrial/Warehouse,Freehold,7308.7,Outside Central Region,12,Within 400m,Logistics/warehousing,Standard,True,9.4,1,98.5,15.14,1046341.56,7.23,14472221.0,1980.14,Comparable Sales Approach (cross-checked with Income Capitalization),2024-12-25T03:42:29.513364+08:00
SG-COM-77H2Y7,Retail/Shop,Freehold,212.2,Rest of Central Region,12,400m-800m,Fashion & lifestyle mix,Basic,False,3.9,5,95.0,109.75,212395.22,4.56,4657790.0,21950.0,Income Capitalization Approach,2024-12-21T21:38:21.513364+08:00
SG-COM-SIM1HW,Industrial/Warehouse,99-year Leasehold,1807.0,Outside Central Region,17,400m-800m,Light manufacturing,Standard,True,10.6,6,93.7,12.75,207242.66,7.23,2866427.0,1586.29,Comparable Sales Approach (cross-checked with Income Capitalization),2025-01-09T13:49:11.513364+08:00
SG-COM-3ETJRG,Office,99-year Leasehold,1186.0,Rest of Central Region,0,400m-800m,SME mixed tenants,Grade C,True,2.6,7,93.6,46.64,497038.82,4.4,11296337.0,9524.74,Income Capitalization Approach,2026-01-06T07:12:22.513364+08:00
SG-COM-LFOXK5,Office,99-year Leasehold,1958.2,Rest of Central Region,14,400m-800m,Single major tenant (MNC),Grade C,True,3.2,3,82.2,66.72,1030993.99,4.27,24145058.0,12330.23,Income Capitalization Approach,2024-12-31T21:15:29.513364+08:00
SG-COM-V9YHUY,Retail/Shop,99-year Leasehold,510.0,Outside Central Region,42,>800m,Fashion & lifestyle mix,Prime,False,4.1,10,69.3,45.89,155701.47,5.03,3095457.0,6069.52,Income Capitalization Approach,2026-08-28T02:51:31.513364+08:00
SG-COM-RCGIO4,Office,99-year Leasehold,4723.1,Outside Central Region,0,>800m,Multi-tenanted corporates,Grade C,True,2.9,4,99.1,39.9,1792854.0,4.73,37903890.0,8025.21,Income Capitalization Approach,2026-06-17T06:46:45.513364+08:00
SG-COM-A7T8YQ,Industrial/Warehouse,99-year Leasehold,4976.4,Outside Central Region,13,400m-800m,Data centre/specialized use,Prime,True,9.6,9,82.2,17.39,682901.26,7.11,9604800.0,1930.07,Comparable Sales Approach (cross-checked with Income Capitalization),2024-11-17T17:25:59.513364+08:00
SG-COM-E0VN3Z,Office,60-year Leasehold,1235.9,Rest of Central Region,14,Within 400m,Single major tenant (MNC),Grade C,False,3.0,4,76.4,50.52,457942.83,4.3,10649833.0,8617.07,Income Capitalization Approach,2025-10-09T04:19:27.513364+08:00
SG-COM-KFXES9,Retail/Shop,99-year Leasehold,80.5,Rest of Central Region,36,Within 400m,Fashion & lifestyle mix,Prime,False,3.8,7,90.3,166.19,115973.76,4.82,2406095.0,29889.38,Income Capitalization Approach,2025-04-09T11:08:20.513364+08:00
SG-COM-0L86RA,Office,99-year Leasehold,3089.6,Core Central Region,34,400m-800m,Single major tenant (MNC),Grade A,False,2.6,2,89.3,121.63,3221555.78,3.36,63584493.0,20580.17,Income Capitalization Approach,2025-12-05T17:20:42.513364+08:00
SG-COM-6397RA,Office,99-year Leasehold,1843.9,Outside Central Region,1,>800m,Multi-tenanted corporates,Grade C,True,3.4,2,70.4,28.92,360395.65,4.86,7415548.0,4021.66,Income Capitalization Approach,2024-09-09T01:14:09.513364+08:00
SG-COM-OOK33A,Retail/Shop,Freehold,305.5,Core Central Region,5,Within 400m,Convenience/neighbourhood retail,Standard,True,4.0,6,77.6,310.13,705810.23,3.51,20108554.0,65821.78,Income Capitalization Approach,2025-01-02T16:26:18.513364+08:00
SG-COM-6KGJCE,Office,99-year Leasehold,681.0,Rest of Central Region,31,>800m,SME mixed tenants,Grade A,False,2.9,1,88.3,56.94,328697.58,3.94,8342578.0,12250.48,Income Capitalization Approach,2025-11-13T18:24:52.513364+08:00
SG-COM-KDGI1H,Office,99-year Leasehold,1142.3,Core Central Region,30,Within 400m,SME mixed tenants,Grade C,False,3.0,3,84.8,93.46,869106.58,3.11,27945549.0,24464.28,Income Capitalization Approach,2025-12-29T09:44:11.513364+08:00
SG-COM-79MAKE,Office,99-year Leasehold,661.5,Outside Central Region,14,>800m,Multi-tenanted corporates,Grade B,False,2.8,4,80.2,42.87,218337.8,5.02,4349359.0,6574.99,Income Capitalization Approach,2025-08-05T01:57:09.513364+08:00
SG-COM-B3D1YQ,Office,99-year Leasehold,2254.8,Rest of Central Region,19,400m-800m,Single major tenant (MNC),Grade B,False,2.6,10,99.8,57.27,1237191.66,4.49,27554380.0,12220.32,Income Capitalization Approach,2025-08-17T16:15:47.513364+08:00
SG-COM-LNLMJ9,Retail/Shop,99-year Leasehold,55.2,Outside Central Region,26,>800m,F&B anchor,Standard,True,4.6,5,81.8,69.34,30057.13,5.06,594014.0,10761.12,Income Capitalization Approach,2026-05-27T03:09:28.513364+08:00
SG-COM-754J5Q,Office,Freehold,3190.3,Rest of Central Region,11,Within 400m,Multi-tenanted corporates,Grade B,False,2.6,1,94.2,47.76,1377900.88,4.05,34022244.0,10664.28,Income Capitalization Approach,2026-03-30T03:54:34.513364+08:00
SG-COM-F083AE,Retail/Shop,99-year Leasehold,208.4,Core Central Region,10,Within 400m,Fashion & lifestyle mix,Prime,True,4.3,5,99.4,223.55,444559.61,4.07,10922841.0,52412.86,Income Capitalization Approach,2026-06-07T16:37:53.513364+08:00
SG-COM-E8T3ES,Industrial/Warehouse,99-year Leasehold,19664.2,Outside Central Region,13,400m-800m,Data centre/specialized use,Prime,False,11.3,3,92.8,18.21,3190108.38,6.57,48555683.0,2469.24,Comparable Sales Approach (cross-checked with Income Capitalization),2026-05-30T06:24:46.513364+08:00
SG-COM-NSYSC3,Retail/Shop,99-year Leasehold,1845.8,Core Central Region,18,400m-800m,Convenience/neighbourhood retail,Standard,True,3.1,7,85.2,262.17,3958024.37,3.68,107555010.0,58270.13,Income Capitalization Approach,2026-08-01T01:33:33.513364+08:00
SG-COM-6TG3V5,Retail/Shop,99-year Leasehold,308.9,Outside Central Region,1,400m-800m,F&B anchor,Standard,True,3.9,1,92.6,62.57,171817.06,5.17,3323347.0,10758.65,Income Capitalization Approach,2026-04-07T18:51:04.513364+08:00
SG-COM-WZ2BIQ,Office,Freehold,379.9,Outside Central Region,10,400m-800m,Multi-tenanted corporates,Grade B,True,2.9,8,64.2,31.04,72677.05,4.91,1480184.0,3896.25,Income Capitalization Approach,2025-08-06T00:12:52.513364+08:00
SG-COM-ZJQBWX,Business Park/Mixed-Use,999-year Leasehold,2919.3,Rest of Central Region,8,Within 400m,Tech/R&D tenants,Basic,True,7.2,10,59.7,52.83,883903.6,5.27,16772364.0,5745.34,Income Capitalization Approach,2026-06-13T12:39:52.513364+08:00
SG-COM-TS9CZW,Retail/Shop,99-year Leasehold,170.5,Rest of Central Region,16,Within 400m,F&B anchor,Standard,False,4.2,7,85.1,132.75,184909.71,4.75,3892836.0,22831.88,Income Capitalization Approach,2024-09-19T01:03:23.513364+08:00
SG-COM-QG77MZ,Office,60-year Leasehold,589.3,Core Central Region,16,400m-800m,Multi-tenanted corporates,Grade C,True,2.9,8,86.8,71.71,352133.32,3.14,11214437.0,19030.1,Income Capitalization Approach,2026-08-07T10:05:11.513364+08:00
SG-COM-DA85AC,Business Park/Mixed-Use,99-year Leasehold,1389.9,Outside Central Region,4,400m-800m,Corporate campus (single user),Prime,True,5.6,9,61.3,45.39,371257.68,5.73,6479192.0,4661.62,Income Capitalization Approach,2026-01-08T01:26:36.513364+08:00
SG-COM-FANOXF,Industrial/Warehouse,99-year Leasehold,10239.2,Outside Central Region,25,400m-800m,Logistics/warehousing,Prime,False,9.9,6,94.9,15.39,1435628.57,6.98,20567745.0,2008.73,Comparable Sales Approach (cross-checked with Income Capitalization),2026-07-30T18:47:32.513364+08:00
SG-COM-53Z8G2,Retail/Shop,99-year Leasehold,376.9,Outside Central Region,45,400m-800m,Fashion & lifestyle mix,Prime,False,3.7,1,85.7,39.84,123537.13,5.37,2300505.0,6103.75,Income Capitalization Approach,2026-07-11T18:22:14.513364+08:00
SG-COM-PNYKAM,Industrial/Warehouse,Freehold,8697.5,Outside Central Region,14,400m-800m,Light manufacturing,Standard,True,11.3,1,96.1,18.8,1508505.53,6.73,22414644.0,2577.14,Comparable Sales Approach (cross-checked with Income Capitalization),2026-06-30T08:06:54.513364+08:00
